company_name,status_label,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
C_7322,alive,2005,47.72,0.134,0.879,-23.993,0,-24.038,0.249,240.7356,1.164,54.462,0,-24.872,1.03,4.235,-39.441,1.164,4.723,25.157
C_8930,alive,2007,141.882,61.554,9.208,29.05,22.901,10.889,26.642,375.9113,166.5,408.747,7.075,19.842,104.946,41.334,4.872,166.5,53.034,137.45
C_948,alive,2006,136.394,478.927,3.095,20.073,0,4.078,127.249,40.9956,567.821,175.138,89.77,16.978,88.894,104.049,-82.16,567.821,193.853,547.748
C_1873,alive,2005,3.823,3.971,0.046,-3.832,0,-3.748,0.04,71.4132,0.139,3.957,0,-3.878,-3.832,0.311,-58.933,0.139,0.311,3.971
C_1137,alive,2004,3.014,0,0,14.286,0,14.308,0,211.7121,15.061,3.014,0,14.286,15.061,2.948,0.066,15.061,2.948,0.775
C_3531,alive,2002,36.154,2.956,0.531,-9.457,3.431,-10.037,9.276,117.3579,17.772,37.111,5.6,-9.988,14.816,7.038,-132.936,17.772,13.757,27.229
C_8642,alive,2010,62.603,49.471,2.709,-4.767,34.942,51.19,20.669,171.9555,75.912,212.679,29.456,-7.476,26.441,19.516,-236.553,75.912,49.757,80.679
C_6877,alive,2002,33.922,9.757,1.311,-6.315,8.444,-8.933,7.054,66.5491,25.058,39.51,0,-7.626,15.301,4.546,-7.186,25.058,4.643,31.373
C_2162,failed,2005,110.127,347.376,11.8,41.874,41.667,6.671,57.075,59.856,424.326,238.912,197.195,30.074,76.95,50.27,-19.884,424.326,258.795,382.452
C_7335,failed,2005,121.179,37.273,3.553,-1.792,0,-5.172,4.064,824.3169,35.481,320.764,3.121,-5.345,-1.792,27.395,-82.581,35.481,35.714,37.273
C_1938,alive,2010,96.553,305.499,27.035,26.495,0.832,-0.655,53.398,105.6363,331.994,264.34,17.201,-0.54,26.495,51.145,99.124,331.994,116.392,305.499
C_6037,failed,2008,0.578,0.054,0.019,-2.197,0.443,-0.53,0.005,2.507,0.073,0.658,0.016,-2.216,0.019,0.99,-15.09,0.073,1.006,2.27
C_3915,alive,2013,1969.399,707.869,189.139,653.681,262.725,395.281,242.405,9552.1433,1931.217,4067.63,1003.258,464.542,1223.348,336.079,1468.06,1931.217,1932.169,1277.536
C_6278,alive,2006,2031.77,1752.322,107.8,592.754,354.68,448.834,518.68,11064.3129,3068.771,2675.263,0,484.954,1316.449,638.807,1198.001,3068.771,668.344,2476.017
C_7848,alive,2012,0.42,1.028,0.102,-1.989,0.017,-2.097,0,11.3152,1.349,1.651,0,-2.091,0.321,0.469,-2.924,1.349,1.194,3.338
C_2482,alive,2016,214.7,852.5,259.9,402.2,7.8,-30.4,183.2,1956.1377,1404.6,3369.9,1887,142.3,552.1,324.6,-641.6,1404.6,2540.4,1002.4
C_707,alive,2002,1153.5,1323,55.1,152.6,411.8,82.6,381,2404.2341,1875.8,1858.5,283,97.5,552.8,425.6,861.8,1875.8,708.6,1723.2
C_2480,alive,2014,398.422,148.54,14.348,55.981,64.925,48.58,62.372,808.1143,366.127,510.53,0,41.633,217.587,60.746,-195.497,366.127,69.555,310.146
C_2336,alive,2010,32.078,78.601,3.841,11.726,8.409,2.433,15.747,39.6288,100.258,79.062,13.581,7.885,21.657,17.161,40.459,100.258,40.997,88.532
C_1015,alive,2016,1023.851,147.033,53.223,268.639,18.575,154.866,531.447,4074.2365,1282.467,2261.185,15.224,215.416,1135.434,762.755,638.519,1282.467,885.502,1013.828
C_5737,alive,2001,503.215,2614.364,19.136,153.41,2.66,83.992,370.378,2442.0742,3090.072,683.49,0,134.274,475.708,323.528,269.119,3090.072,327.675,2936.662
C_2799,alive,2018,58.03,25.01,1.06,-23.639,0,-76.333,0.606,39.6563,1.371,69.47,7.324,-24.699,-23.639,1.937,-450.565,1.371,9.525,25.01
C_93,alive,2012,1297.153,4865.905,48.1,159.176,776.677,79.48,208.877,799.8276,5272.01,2182.304,427.243,111.076,406.105,992.807,425.249,5272.01,1570.859,5112.834
C_1700,alive,2017,483.314,2540.348,77.4,153.825,279.509,98.414,84.924,1113.3082,3466.807,1441.739,34.988,76.425,926.459,274.342,1133.752,3466.807,448.895,3312.982
C_4605,alive,2012,350.197,659.123,21.395,76.872,0,31.146,154.973,297.6572,766.094,970.156,331.316,55.477,106.971,269.867,104.378,766.094,674.924,689.222
C_2271,alive,2013,1728.434,2784.224,934.506,326.545,220.125,-838.414,438.269,26253.536,3489.518,12292.788,2653.059,-607.961,705.294,1250.106,1665.081,3489.518,5678.03,3162.973
C_5542,alive,2001,16.968,4.997,13.888,23.913,0,11.688,9.325,48.048,32.548,173.408,91.721,10.025,27.551,15.266,-26.377,32.548,107.193,8.635
C_3077,alive,2016,0.392,0.631,0.061,-0.357,0,5.693,0.264,1.2752,0.643,3.846,0.078,-0.418,0.012,9.867,-20.655,0.643,9.945,1
C_4233,alive,2006,0.121,0.14,0.006,-3.712,0,-3.895,0,6.5028,0.048,0.169,0,-3.718,-0.092,2.675,-35.641,0.048,2.675,3.76
C_743,alive,2008,417.841,1578.42,70.155,181.297,84.29,45.45,238.327,702.0922,2477.587,1165.629,267.343,111.142,899.167,373.625,398.472,2477.587,716.638,2296.29
C_1297,alive,2001,31.505,13.743,3.422,6.231,9.749,1.518,7.407,319.788,37.916,55.865,0.137,2.809,24.173,6.599,7.688,37.916,9.053,31.685
C_1560,alive,2004,10190,5389,1549,3773,1256,1861,1696,42300.0159,12580,16299,368,2224,7191,1925,11059,12580,3236,8807
C_1090,alive,1999,79.567,123.491,6.381,7.606,17.893,-4.421,17.448,44.19,170.844,130.445,0.511,1.225,47.353,44.005,59.65,170.844,63.619,163.238
C_7659,alive,2016,115.414,224.032,78.048,139.385,0,3.99,20.567,996.8418,710.505,1513.833,647.294,61.337,486.473,324.732,-280.654,710.505,1278.381,571.12
C_853,alive,2002,19266,8785,1662,11340,3303,6597,5399,159427.1245,36298,40556,2022,9678,27513,11449,25729,36298,17859,24958
C_4937,alive,2006,43.719,33.322,8.234,18.864,0,-0.649,15.433,213.5771,68.667,175.583,15.65,10.63,35.345,18.047,-191.098,68.667,33.697,49.803
C_5268,alive,2001,9.55,56.531,4.445,4.477,2.843,-3.988,1.718,20.616,72.24,31.891,4.219,0.032,15.709,10.37,-41.545,72.24,15.278,67.763
C_4308,alive,2003,60.464,127.131,2.369,13.334,28.744,6.482,14.626,67.5181,152.636,65.996,1.247,10.965,25.505,20.038,-9.582,152.636,22.401,139.302
C_880,alive,2000,1606.8,3036.4,290.6,1366.9,443.8,587.7,685.3,10647.9975,6954.7,4896.3,709.2,1076.3,3918.3,2492.6,1065.7,6954.7,3998.8,5587.8
C_3899,alive,2014,1.756,0.226,1.332,-10.975,0.074,-8.251,0.086,39.5113,0.632,10.799,0,-12.307,0.406,2.163,-282.368,0.632,6.797,11.607
C_715,alive,2018,201.85,341.385,29.806,71.527,105.84,30.307,1.833,385.0235,817.836,440.179,46.785,41.721,476.451,88.226,280.901,817.836,165.55,746.309
C_6998,alive,2003,194.364,117.147,12.607,50.807,28.598,23.288,24.309,897.223,216.365,438.243,170.928,38.2,99.218,23.909,28.714,216.365,202.903,165.558
C_1980,alive,2001,1.061,2.445,0.066,-0.532,0.556,-0.642,0.474,1.4842,3.11,1.296,0.007,-0.598,0.665,2.028,-2.833,3.11,2.035,3.642
C_1359,alive,2012,6.926,6.716,0.048,-0.301,0.613,-0.254,1.764,3.9768,8.854,8.272,0,-0.349,2.138,3.061,0.108,8.854,3.061,9.155
C_6927,alive,2005,19.107,17.119,1.2,-1.89,5.38,-10.975,7.264,166.8632,46.441,136.467,9.7,-3.09,29.322,5.51,-99.251,46.441,15.272,48.331
C_6651,alive,1999,42.757,73.741,2.373,-4.898,0,-5.939,16.809,285.92,86.607,64.84,2.407,-7.271,12.866,14.783,-3.041,86.607,17.19,91.505
C_7758,alive,2010,232.836,595.606,17.954,61.213,81.13,3.727,110.774,106.3769,703.763,341.111,271.82,43.259,108.157,52.216,-79.278,703.763,329.889,642.55
C_4119,alive,2010,715.732,485.768,12.283,261.371,124.995,158.235,116.663,3076.4489,1000.989,808.994,0,249.088,515.221,144.863,514.612,1000.989,153.319,739.618
C_4760,alive,2003,4.689,1.261,0.41,-0.475,0.022,-0.923,0.741,33.8519,7.216,6.587,0,-0.885,5.955,0.997,-20.114,7.216,0.997,7.691
C_6133,alive,2003,556,1618.1,239.1,651.8,17.7,177.6,387.4,4045.1316,2517.8,4554.1,1289.2,412.7,899.7,672,1039.2,2517.8,2649.6,1866
C_1432,alive,2000,229.066,415.959,22.521,79.31,107.999,30.667,55.986,637.2314,651.242,470.469,135,56.789,235.283,67.103,232.917,651.242,223.358,571.932
C_6223,alive,2003,4.456,4.701,0.33,-7.575,0.77,-11.034,0.958,65.6498,6.58,7.172,1.913,-7.905,1.879,2.953,-236.3,6.58,4.991,14.155
C_2242,alive,2011,16.508,20.333,0.654,1.277,7.478,0.712,5.952,21.2691,32.286,22.947,1.813,0.623,11.953,6.01,1.859,32.286,15.457,31.009
C_349,alive,2012,4556,6752,425,4423,1365,2472,1668,48910.5026,17085,13394,4926,3998,10333,3736,14332,17085,11004,12662
C_6236,alive,2000,3.907,6.843,0.857,-3.099,0,9.727,2.925,1.4295,10.508,3.907,0,-3.956,3.665,1.837,-15.553,10.508,1.958,13.607
C_6418,alive,2003,1.434,4.3,0.7,-4.194,0,-6.046,0.418,1.9817,4.499,6.27,0,-4.894,0.199,2.25,-90.935,4.499,4.871,8.693
C_4732,alive,2018,629.831,1981.744,205.4,500.427,49.4,270.567,269.32,1079.6421,2677.724,5534.792,2205.005,295.027,695.98,817.733,1536.124,2677.724,3466.828,2177.297
C_5658,failed,2014,2.522,8.468,0.011,-0.171,0,-0.178,1.163,4.6598,10.642,4.628,0,-0.182,2.174,0.618,-33.869,10.642,0.618,10.813
C_1658,alive,2000,533.864,1004.704,45.238,207.973,154.887,86.466,277.763,1160.1561,1483.32,1125.03,300.3,162.735,478.616,334.288,490.554,1483.32,687.459,1275.347
C_794,alive,2017,1098.129,1081.998,47.878,126.522,431.099,14.912,208.229,1045.7532,1524.997,1873.541,968.08,78.644,442.999,371.079,419.866,1524.997,1474.733,1398.475
C_921,alive,2017,1766.5,2980.6,116,559.6,571.1,292.6,595.1,6295.587,3943.8,3550.8,1097.9,443.6,963.2,976.2,2501.8,3943.8,2360,3384.2
C_6286,alive,2003,421.983,1140.09,35.749,125.491,0,2.506,208.244,1513.8579,1460.751,1010.597,75.498,89.742,320.661,207.043,293.623,1460.751,297.818,1335.26
C_4372,alive,1999,36.979,21.722,1.196,-18.277,0,-35.654,0.884,239.2425,3.445,64.966,1.94,-19.473,-18.277,4.447,-78.977,3.445,6.387,21.722
C_5796,alive,2005,59.323,14.216,0.247,9.377,25.615,5.875,11.533,295.7078,43.544,63.538,0,9.13,29.328,5.572,-5.133,43.544,5.572,34.167
C_5061,alive,2002,3.622,5.513,1.464,3.848,0.388,2.576,1.407,58.8568,11.911,25.508,2.075,2.384,6.398,2.171,8.956,11.911,4.382,8.063
C_4366,alive,2006,9.028,4.358,1.536,0.737,3.575,0.405,0.349,16.1542,13.987,13.789,0,-0.799,9.629,1.534,-81.63,13.987,1.534,13.25
C_4974,alive,2018,4.347,3.45,0.936,1.176,0.464,1.569,0.533,10.106,5.871,9.484,0.073,0.24,2.421,0.548,-51.52,5.871,2.717,4.695
C_2708,alive,2018,371.339,502.883,6.297,118.785,0,87.257,8.935,1332.4846,814.816,566.38,6.564,112.488,311.933,92.856,312.116,814.816,156.806,696.031
C_6151,alive,2000,278.686,477.629,22.975,64.799,31.298,-59.995,224.478,36.0234,614.037,618.846,358.166,41.824,136.408,158.706,-51.298,614.037,533.841,549.238
C_5437,alive,2007,10.803,36.65,0.381,-0.051,0,-1.052,8.436,1.8443,44.399,12.417,0,-0.432,7.749,15.248,-40.331,44.399,15.248,44.45
C_111,alive,2004,1482.2,2615.2,151,247.1,529.2,-80.8,343.1,102.4859,3497.3,4609.4,29.2,96.1,882.1,488.1,-975.8,3497.3,6011.8,3250.2
C_65,alive,2001,4.774,4.633,2.024,2.467,0.171,0.11,3.143,18.5259,13.947,14.431,0.78,0.443,9.314,3.017,3.436,13.947,4.377,11.48
C_4298,alive,2007,636.762,1090.346,57.235,236.54,0,116.275,336.827,2135.304,1486.523,1529.709,105,179.305,396.177,310.408,413.821,1486.523,742.19,1249.983
C_3322,alive,2013,812.764,1530.364,64.1,339.892,397.768,151.302,26.646,3417.3399,2350.232,1421.244,0,275.792,819.868,284.402,109.446,2350.232,422.7,2010.34
C_503,alive,2004,80.68,272.967,3.589,10.072,45.441,4.748,29.68,77.702,307.326,129.197,28.767,6.483,34.359,29.782,24.156,307.326,61.634,297.254
C_3682,alive,2005,1.601,0.445,0.061,-1.506,0,-1.434,0.474,6.5965,2.433,5.019,0,-1.567,1.988,1.097,-67.281,2.433,1.097,3.939
C_5387,alive,2000,91.59,207.808,6.508,4.009,53.778,-13.034,24.826,23.9978,328.507,147.782,38.28,-2.499,120.699,33.164,7.433,328.507,76.029,324.498
C_771,alive,2003,2105.5,4879.6,188,747,578.5,403.9,974.6,6847.4309,5626.6,5937.6,460.9,559,747,1686.6,1755.4,5626.6,4089.9,4879.6
C_2993,alive,2003,7.427,17.581,0.776,-1.657,5.781,-2.754,1.226,4.185,21.503,11.544,1.071,-2.433,3.922,4.174,-3.697,21.503,5.245,23.16
C_3529,alive,2010,10.01,65.704,12.56,20.203,3.443,-0.9,1.742,66.64,100.056,73.845,118.782,7.643,34.352,10.073,-36.215,100.056,128.93,79.853
C_8411,alive,2013,0.648,1.063,0.005,0.485,0,0.871,0.318,5.1633,1.548,1.111,0,0.48,0.485,0.31,-6.302,1.548,0.31,1.063
C_6368,alive,2001,718.035,3014.52,30.972,126.357,380.022,20.225,247.976,222.2055,3658.033,1157.958,446.436,95.385,643.513,529.479,-391.983,3658.033,1013.307,3531.676
C_3301,alive,2000,133.204,23.065,5.535,-23.455,0,-53.485,3.346,425.9138,37.255,183.256,102.254,-28.99,14.19,14.636,-311.334,37.255,116.89,60.71
C_8892,alive,2015,0.783,0.282,0.152,-0.696,0,-0.892,0.715,7.4567,0.67,4.273,0.45,-0.848,0.388,1.689,-3.08,0.67,2.147,1.366
C_2346,alive,2014,21.288,26.45,2.476,-18.055,14.76,-19.073,0.45,247.0111,81.368,57.307,20.09,-20.531,54.918,24.652,-31.838,81.368,48.324,99.423
C_907,alive,2010,414.195,1592.591,37.572,142.438,133.068,54.04,127.589,767.3251,1735.029,1840.196,364.298,104.866,142.438,333.924,354.586,1735.029,1304.619,1592.591
C_6822,alive,2003,121.776,99.562,3.651,31.573,0,17.241,48.356,462.7859,172.043,210.371,23.062,27.922,72.481,15.52,73.09,172.043,41.789,140.47
C_7270,alive,2012,358.022,333.474,14.499,78.565,40.311,86.452,180.043,584.1216,581.288,428.905,0,64.066,247.814,91.979,-74.957,581.288,98.962,502.723
C_6797,alive,2001,67.66,13.072,1.544,-16.94,8.748,-15.685,7.246,488.2445,20.939,72.073,0,-18.484,7.867,4.642,-51.146,20.939,4.818,37.879
C_3552,alive,2018,590.735,1505.218,42.325,192.853,254.531,63.106,234.309,810.999,2000.577,1110.375,403.076,150.528,495.359,335.699,-192.999,2000.577,780.11,1807.724
C_3587,alive,2008,0.971,1.325,0.05,-0.696,0.02,-0.808,0.341,4.0733,4.14,1.179,0,-0.746,2.815,2.295,-58.459,4.14,2.295,4.836
C_7606,alive,2018,1099.4,1490.1,541.2,1326.3,0,542.3,813.7,21193.227,4009.2,16062.3,4889.2,785.1,2519.1,2320.3,2444.2,4009.2,8035.9,2682.9
C_1773,alive,2010,142.865,429.498,17.087,60.404,69.328,28.034,12.89,500.3853,572.755,306.781,0,43.317,143.257,45.074,192.067,572.755,63.322,512.351
C_1344,alive,2009,1745.447,5168.235,159.043,885.165,872.498,442.757,44.234,5646.129,7184.213,2768.633,150,726.122,2015.978,1190.514,511.02,7184.213,1611.34,6299.048
C_5508,alive,2006,39.79,102.395,8.703,38.6,12.911,15.21,21.106,252.6613,210.531,211.409,66.679,29.897,108.136,27.043,55.734,210.531,130.626,171.931
C_2208,alive,2010,12.531,1.367,0.364,-2.465,0,-2.979,0.756,126.459,13.67,40.038,0,-2.829,12.303,6.17,-102.937,13.67,6.17,16.135
C_363,alive,2011,7.841,4.618,1.894,1.613,0,-0.641,3.913,2.7586,16.969,15.124,0,-0.281,12.351,6.688,-21.436,16.969,10.399,15.356
C_8958,alive,2009,20.588,4.411,0.605,-6.24,5.605,-7.045,1.442,58.0974,5.622,22.011,1.286,-6.845,1.211,2.404,-136.708,5.622,4.764,11.862
C_7701,alive,2009,131.391,246.955,1.146,38.797,20.955,37.87,3.1,234.2138,289.572,163.574,0,37.651,42.617,10.242,77.466,289.572,10.242,250.775
C_3507,alive,2017,47.799,62.272,4.849,2.442,0,-5.001,29.1,185.196,122.985,96.526,8.367,-2.407,60.713,42.058,-29.921,122.985,51.353,120.543
C_8364,alive,2011,5380,1350,405,1771,144,1085,649,13963.3771,4755,13277,0,1366,3405,2556,876,4755,2785,2984
C_997,alive,2015,1406.5,2458.1,96.9,714.4,710.8,401.6,455.2,10936.914,4296.3,4507.8,1052.7,617.5,1838.2,1240.2,630.6,4296.3,2820.9,3581.9
C_7523,alive,2007,161.255,30.197,3.554,14.728,22.233,10.708,18.238,294.5267,85.982,172.57,0.124,11.174,55.785,19.222,-22.814,85.982,20.68,71.254
C_7854,alive,2016,9.656,0.773,0.209,-9.731,0.318,-10.191,0.131,97.1955,1.457,11.823,0.009,-9.94,0.684,0.904,-24.919,1.457,0.913,11.188
C_7211,alive,2005,6.439,65.776,0.097,0.929,0,0.43,5.514,11.1164,73.484,6.731,0.014,0.832,7.708,3.398,2.723,73.484,3.49,72.555
C_3249,alive,2013,3747.963,11012.355,782.675,1804.538,377.005,141.203,2471.308,3731.082,12997.693,17117.295,9286.495,1021.863,1985.338,2457.483,1817.69,12997.693,13627.415,11193.155
C_3872,alive,2000,4.317,5.813,1.053,-10.109,1.642,-19.496,0.961,7.7322,3.842,8.997,0.653,-11.162,-1.971,4.943,-54.077,3.842,5.596,13.951
C_734,alive,1999,12.76,88.176,3.802,6.457,5.038,0.535,6.999,30.4981,96.73,80.613,9.178,2.655,8.554,17.201,14.706,96.73,27.75,90.273
C_7032,alive,2008,217.006,240.466,11.563,6.022,23.229,-1.243,40.072,140.7173,320.973,260.731,0.269,-5.541,80.507,43.853,-184.32,320.973,62.769,314.951
C_4618,alive,2010,717.606,346.42,18.896,85.421,155.964,53.548,183.254,1010.9748,634.222,984.422,90.57,66.525,287.802,224.088,124.029,634.222,351.248,548.801
C_5013,alive,2009,294.38,1321.255,8.199,64.723,0,34.265,157.249,1015.7696,1510.97,573.348,0,56.524,189.715,145.532,284.085,1510.97,219.507,1446.247
C_8109,alive,2016,489.118,150.802,99.236,71.229,119.692,-147.209,125.728,4194.8441,603.314,1650.531,703.292,-28.007,452.512,168.235,-337.266,603.314,908.687,532.085
C_4169,alive,2013,1030.3,838.1,140,156.8,145.8,57,301.7,3416.186,1676.9,1715.2,32.4,16.8,838.8,347.7,-68599,1676.9,553.9,1520.1
C_1443,alive,2008,7353,10236,1313,3876,553,1266,1334,10465.0493,14112,44615,10950,2563,3876,6697,7245,14112,33906,10236
C_2066,alive,2005,384.335,210.346,85.303,143.977,20.536,38.653,70.006,743.472,440.77,945.729,238.949,58.674,230.424,83.778,187.17,440.77,338.037,296.793
C_381,alive,2009,5.152,37.994,0.29,2.56,1.371,1.172,2.639,15.2209,43.846,7.062,0.621,2.27,5.852,2.947,18.796,43.846,4.01,41.286
C_2665,alive,2016,218.057,128.452,174.49,175.127,0,-17.111,38.644,1659.9349,354.052,3752.767,1334.956,0.637,225.6,366.875,-156.637,354.052,1874.023,178.925
C_8027,alive,2014,5.255,3.365,0.074,-1.706,0,-1.746,0.76,32.8114,1.659,6.284,0,-1.78,-1.706,1.711,-18.082,1.659,1.711,3.365
C_6960,failed,2003,29.344,7.754,1.559,-5.445,0.602,0.936,0.295,44.864,2.309,31.403,0,-7.004,-5.445,1.344,-62.012,2.309,1.344,7.754
C_866,alive,2005,4.113,2.215,0.224,0.134,0.563,-0.457,2.045,0.8875,6.041,4.695,0,-0.09,3.826,15.256,-31.989,6.041,15.256,5.907
C_6684,alive,2004,0.62,0.373,0.035,-4.7,0.086,-5.487,0.019,50.1005,0.525,0.727,0.1,-4.735,0.152,0.186,-13.472,0.525,0.286,5.225
C_1963,alive,2001,3.58,0.531,0.167,-3.437,1.59,-3.572,0.536,25.9432,1.691,6.562,0,-3.604,1.16,2.395,-58.696,1.691,2.395,5.128
C_343,alive,1999,179.058,85.581,19.62,-17.062,53.769,-28.323,15.376,100.3097,86.318,354.047,236.231,-36.682,0.737,21.173,-346.994,86.318,285.882,103.38
C_6630,alive,2008,248.496,334.547,39.215,37.618,112.3,-254.808,91.853,315.1447,541.237,380.701,157.305,-1.597,206.69,104.297,-1696.986,541.237,265.912,503.619
C_2908,alive,2010,51421,13120,1768,10972,1327,7767,7232,130460.85,40040,81130,12188,9204,26920,19233,6474,40040,36845,29068
C_1387,alive,2000,1.33,1.895,0.093,-0.023,0.417,-0.112,0.32,0.6263,3.005,1.69,0,-0.116,1.11,0.174,0.549,3.005,0.281,3.028
C_1788,alive,2000,42.282,35.755,4.229,3.168,15.669,-8.049,21.965,18.5589,69.438,95.813,39.738,-1.061,33.683,22.959,13.676,69.438,65.969,66.27
C_4304,alive,2005,421.968,1314.227,5.141,63.89,178.917,35.732,220.669,543.8351,1469.094,467.07,37.314,58.749,154.867,200.43,160.504,1469.094,240.093,1405.204
C_2447,failed,1999,31.28,69.291,0.368,7.851,16.504,5.302,6.972,30.8198,84.739,36.184,0.737,7.483,15.448,14.955,13.506,84.739,15.89,76.888
C_2572,alive,2013,0.888,1.147,0.749,-1.186,0,-4.053,0.436,29.1902,3.622,25.83,17.181,-1.935,2.475,2.239,-42.572,3.622,22.786,4.808
C_4705,alive,2004,29.175,91.067,0.176,2.342,1.423,6.322,14.173,57.1395,103.582,32.914,0,2.166,12.515,16.419,-12.07,103.582,16.419,101.24
C_2963,alive,2000,351.289,25.911,7.375,62.882,10.002,42.994,33.164,1681.044,139.099,495.34,14.914,55.507,113.188,38.987,64.959,139.099,57.901,76.217
C_5480,alive,2008,95.89,103.268,10.494,58.716,0,23.519,48.593,201.7194,289.365,193.272,182.661,48.222,186.097,60.501,-231.102,289.365,247.082,230.649
C_787,alive,2017,1103.9,2735.1,47.1,157.2,616.5,17.1,376.3,386.9736,3364.7,1711.9,1024.4,110.1,629.6,402.7,-381.4,3364.7,1719.3,3207.5
C_27,alive,2001,17.727,58.777,0.666,3.041,9.921,1.278,5.876,9.534,70.958,22.903,3.467,2.375,12.181,6.506,3.56,70.958,11.803,67.917
C_2546,alive,2014,0.277,0.514,0.111,-1.04,0,-1.342,0.023,266.6235,0.818,4.207,1.975,-1.151,0.304,2.578,-10.02,0.818,4.553,1.858
C_3790,alive,2016,7.54,7.293,0.219,-0.769,4.205,-1.073,2.351,5.213,12.398,9.006,0,-0.988,5.105,2.029,-3.672,12.398,2.029,13.167
C_3731,alive,2001,226.918,827.244,21.079,34.571,0,-4.372,132.879,215.7188,895.205,534.936,268.014,13.492,67.961,84.041,96.979,895.205,360.807,860.634
C_1534,alive,2003,15.467,13.993,0.837,4.659,5.633,2.676,3.421,72.631,24.337,18.572,0,3.822,10.344,2.856,4.142,24.337,3.12,19.678
C_4547,alive,2002,3.917,7.254,0.712,-1.826,1.468,-4.4,0.944,22.1461,5.428,6.838,0.338,-2.538,-1.826,3.32,-43.309,5.428,4.257,7.254
C_1666,alive,2002,36.604,34.711,1.238,-0.941,13.548,-1.579,12.114,14.4212,54.168,47.426,3.04,-2.179,19.457,8.777,12.572,54.168,13.887,55.109
C_5270,alive,2002,51.7,83.044,1.839,9.545,28.387,0.007,20.548,21.45,129.281,72.525,7.754,7.706,46.237,39.89,14.142,129.281,49.41,119.736
C_48,alive,2003,1729.1,3317.1,1247.7,3164.7,122.1,1330.1,890,14562.9575,7979.9,16661.1,5581.2,1917,4662.8,1492.7,5959.1,7979.9,9637.9,4815.2
C_7862,failed,2015,145.802,1733.521,200.253,-1407.079,0,-1797.195,63.665,21.9493,365.145,679.167,0,-1607.332,-1368.376,1984.56,-2211.342,365.145,2005.233,1772.224
C_273,alive,2006,14776.7,75664.1,392.7,2500.2,7714.2,1000.1,4429.5,26426.764,81363.6,23374.1,2599.7,2107.5,5699.5,11372.8,9794.4,81363.6,14883.4,78863.4
C_3135,alive,2018,567.14,251.146,6.918,-186.421,25.637,-78.822,47.385,1475.03,64.725,814.352,80.59,-193.339,-186.421,62.354,-590.737,64.725,317.839,251.146
C_2003,alive,2002,3.116,4.835,0.327,-4.559,0.39,-9.418,1.55,66.1385,5,26.077,0.308,-4.886,0.165,4.314,-63.688,5,4.622,9.559
C_1878,alive,2001,1665.264,2103.735,153.061,840.269,181.115,437.746,775.264,16444.5249,3544.959,3118.495,380,687.208,1441.224,716.11,1819.607,3544.959,1362.212,2704.69
C_2508,alive,2007,5.769,3.32,0.17,2.375,0.79,1.31,1.568,15.7504,8.561,7.988,0,2.205,5.241,0.819,-20.437,8.561,0.819,6.186
C_1137,alive,2003,4.064,0,0,17.367,0,17.398,0,217.9164,18.169,4.064,0,17.367,18.169,4.019,0.045,18.169,4.019,0.802
C_985,alive,2000,46.137,93.97,9.002,12.018,24.256,0.452,16.032,170.0055,140.102,169.951,41.012,3.016,46.132,26.833,53.467,140.102,103.625,128.084
C_3603,alive,2001,229.625,491.927,16.318,41.818,141.878,18.448,2.221,394.0975,701.426,328.347,0,25.5,209.499,75.779,136.727,701.426,84.393,659.608
C_8635,alive,2015,857.634,1829.963,88.529,531.01,403.101,212.508,219.736,4951.6852,2655.792,5340.083,2272.932,442.481,825.829,405.647,457.942,2655.792,3534.554,2124.782
C_1822,alive,2011,1006.656,3131.862,90.28,435.875,825.195,207.064,0,2511.9194,5202.269,1641.31,67.597,345.595,2070.407,584.82,1703.422,5202.269,818.077,4766.394
C_637,alive,2007,6.449,5.251,0.308,0.986,2.766,3.582,1.711,1.0305,14.14,10.136,23.953,0.678,8.889,9.247,-231.576,14.14,41.868,13.154
C_1373,alive,2000,3.155,44.434,2.401,0.766,0.549,-1.882,1.342,3.2726,50.09,13.945,0,-1.635,5.656,5.907,-0.692,50.09,5.907,49.324
C_2616,alive,2014,28.776,2.487,0,-5.092,0,2.037,0.061,116.466,0.396,30.439,0,-5.092,-2.091,12.064,2.037,0.396,13.74,5.488
C_1282,alive,2000,2409,4597,362,2251,586,773,1522,10112.6385,6848,20796,6335,1889,2251,4982,1287,6848,16630,4597
C_4968,alive,2014,93.202,466.76,7.09,25.551,25.027,13.544,46.631,385.6871,539.257,346.465,34.166,18.461,72.497,56.159,85.098,539.257,126.356,513.706
C_365,alive,2016,55.373,69.163,3.683,-4.923,22.206,-8.114,14.552,41.1005,99.353,73.177,0,-8.606,30.19,11.368,19.909,99.353,11.544,104.276
C_3859,alive,2001,570.469,59.202,3.4,-30.885,0,-28.673,0,827.251,28.317,615.31,60,-34.285,-30.885,149.69,113.153,28.317,209.69,59.202
C_1557,alive,1999,5963,30095,1543,3193,1182,1177,4060,29541.0033,34975,28972,6606,1650,4880,5668,9629,34975,16220,31782
C_2664,alive,2015,932.982,3060.34,171.4,464.306,783.528,150.482,38.571,3872.3748,5129.843,2580.147,1303.497,292.906,2069.503,886.588,-1284.964,5129.843,2679.169,4665.537
